NAME,TIPOINSTIT,TIPOINSTI2,TIPOLOCALI,TIPOLOCAL2,TIPOUNIDAD,TIPOUNIDA0,TIPOTIPOLO,TIPOTIPOL0,TIPOSUBTIP,TIPOSUBTI0,TIPOENTIDA,TIPOENTID0,TIPOMUNICI,TIPOMUNIC0,TIPOJURISD,TIPOJURIS0,CLAVE,NUMCONSUL,NUMCAM,NOMBRE,DOMICILIO,ASENTAMIEN,COLONIA,NOINT,NOEXT,OBSDIREC,CODPOST,RESPONSABL,LADA,TELEFONO,EMAIL,FECHACONST,FECHAINICI,MARCA,MODELO,CAPACIDAD,TIPOUNID01,TIPOUNID02,TIPOCARAV,TIPOCARAV2,TIPOTIPO01,TIPOTIPO02,TIPOCONTRO,TIPOCONTR0,TIPOMOVUNI,TIPOMOVUN0,TIPOESTUNI,TIPOESTAUN,OBSERV,FECHAALTA,FECHAMOV,TIPONIVELA,TIPONIVEL0,TIPOACREDI,TIPOESTACR,TIPOESTAC0,TIPOUNI,TIPOUNI2,TIPOOBRA,TIPOOBRA2,LATITUD,LONGITUD,OID
JCSSA013803,SSA,SECRETARIA DE SALUD,1,CHIMALTITAN,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,31,CHIMALTITAN,1,COLOTLAN,JCSSA013803,3,3,CENTRO DE SALUD CHIMALTITAN,AMADO NERVO,CAMINO A COCUASCO Y CARRETERA A BOLA NOS,CHIMALTITAN,,2,EL NUMERO TELEFONICO PERTENECE A LA REGION SANITARIA POR NO TENER EL CENTRO DE SALUD.,46300,DR. ALFONSO NAZARET MEDINA CRUZ,499,9921540,chimaltitan_salud_jal@hotmail.com,01/11/2010 12:00:00 a.m.,04/12/2013 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,,,C,CAMBIO,1,EN OPERACION,SE SOLICITA MODIFICACION DE DATOS EN: N°. CONSULTORIOS  INICIO DE OPERACIONES  ESTATUS DE OPERACION  ASENTAMIENTO  ENTRE VIALIDADES  NOMBRE RESPONSABLE  LADA  TEL.  ACREDITACION  ESTRATO DE LA UNIDAD  TIPO DE OBRA Y COORDENADAS  POR SER SUSTITUCION POR O,22/03/2012 12:00:00 a.m.,22/10/2014 03:46:43 p.m.,1,PRIMER NIVEL,,2,NO ACREDITADA,1,RURAL,2,SUSTITUCION DE OBRA,21.786492,-103.772867,119
JCSSA001862,SSA,SECRETARIA DE SALUD,24,COCUASCO,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,31,CHIMALTITAN,1,COLOTLAN,JCSSA001862,1,2,CENTRO DE SALUD COCUASCO,JUNTO A LA COMISARIA,,CENTRO,,,JUNTO A LA COMISARIA  COL. CENTRO,46300,DR. JESUS ESCATEL DE SANTIAGO,499,9920785,colotlan@salud.gob.mx,01/01/1972 12:00:00 a.m.,01/10/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE COMPLETO DOMICILIO (COLONIA) Y SE CORRIGIO TELEFONO,31/12/2005 12:00:00 a.m.,04/05/2012 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,21.8344,-103.644,120
JCSSA001874,SSA,SECRETARIA DE SALUD,66,SAN JUAN DE LOS POTREROS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,31,CHIMALTITAN,1,COLOTLAN,JCSSA001874,1,2,CENTRO DE SALUD SAN JUAN DE POTREROS,A BORDO DE CARRETERA,,CENTRO,,,A BORDO DE CARRETERA  COL. CENTRO,46300,DR. FABIAN CORREA CORTES,333,8078591,colotlan@salud.gob.mx,01/06/1989 12:00:00 a.m.,01/01/1990 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,CAMBIO. SE SOLICITA MODIFICACION EN EL RESPONSABLE DE LA UNIDAD Y SE COMPLEMENTA EL DATO DE COLONIA QUE NO SE HABIA REPORTADO ANTES.,31/12/2005 12:00:00 a.m.,21/02/2013 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,21.7053,-103.598,121
JCSSA001886,SSA,SECRETARIA DE SALUD,69,TEPIZUAC,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,31,CHIMALTITAN,1,COLOTLAN,JCSSA001886,1,2,CENTRO DE SALUD TEPIZUAC,FRENTE A COCINA COPUSI,,CENTRO,,,FRENTE COCINA COPUSI  COL. CENTRO,46300,DR. JOSE LUIS QUEZADA LOPEZ,499,9920785,colotlan@salud.gob.mx,01/03/1993 12:00:00 a.m.,01/03/1994 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,CAMBIO. SE SOLICITA MODIFICACION EN EL RESPONSABLE DE LA UNIDAD.,31/12/2005 12:00:00 a.m.,21/02/2013 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,21.625,-103.639,122
JCSSA002516,SSA,SECRETARIA DE SALUD,1,HUEJUCAR,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,41,HUEJUCAR,1,COLOTLAN,JCSSA002516,3,4,CENTRO DE SALUD HUEJUCAR,ESCALERILLAS,,,,121,ESCALERILLAS 121,46260,DRA. CAMILLA ALMEIDA MOLLICA,494,9470409,colotlan@salud.gob.mx,01/01/1972 12:00:00 a.m.,01/06/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,22.3591,-103.212,123
JCSSA002521,SSA,SECRETARIA DE SALUD,1,HUEJUCAR,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,41,HUEJUCAR,1,COLOTLAN,JCSSA002521,0,0,MODULO HUEJUCAR,ESCALERILLAS,,CENTRO,,121,ESCALERILLAS 121  COL. CENTRO,46260,MPSS. SUNAO MITSUO TAWARA SANCHEZ,494,9470409,huejucar_salud_jal@hotmail.com,,01/06/1999 12:00:00 a.m.,CHEVROLET,2005,500,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,CAMBIO. SE SOLICITA MODIFICACION EN EL RESPONSABLE DE LA UNIDAD Y SE COMPLEMENTA EL DATO DE COLONIA QUE NO SE HABIA REPORTADO ANTES.,31/12/2005 12:00:00 a.m.,21/02/2013 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,22.3589,-103.211,124
JCSSA002533,SSA,SECRETARIA DE SALUD,5,LAS BOCAS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,41,HUEJUCAR,1,COLOTLAN,JCSSA002533,1,2,CENTRO DE SALUD LAS BOCAS,FRENTE A LA IGLESIA,,,,,FRENTE A LA IGLESIA,46260,ENF. LORENA LIMAS DE LA TORRE,494,9227099,colotlan@salud.gob.mx,01/01/1972 12:00:00 a.m.,01/03/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,22.323,-103.269,125
JCSSA002545,SSA,SECRETARIA DE SALUD,19,SAN JOSE DE LOS MARQUEZ,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,41,HUEJUCAR,1,COLOTLAN,JCSSA002545,1,1,CENTRO DE SALUD SAN JOSE DE LOS MARQUEZ,CERCA DE LA IGLESIA,,,,,CERCA DE LA IGLESIA,46270,ENF. ROCIO SALAZAR SALAS,494,9226432,colotlan@salud.gob.mx,01/02/1972 12:00:00 a.m.,01/03/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,22.3562,-103.335,126
JCSSA002550,SSA,SECRETARIA DE SALUD,22,TLALCOSAHUA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,41,HUEJUCAR,1,COLOTLAN,JCSSA002550,1,2,CENTRO DE SALUD TLALCOSAHUA,VECINO COMISARIA,,CENTRO,,,VECINO COMISARIA  COL. CENTRO,46290,DRA. MARTHA MARZETH MOYEDA RUIZ,494,7983081,colotlan@salud.gob.mx,01/03/1972 12:00:00 a.m.,01/05/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,CAMBIO. SE SOLICITA MODIFICACION EN EL RESPONSABLE DE LA UNIDAD Y SE COMPLEMENTA EL DATO DE COLONIA QUE NO SE HABIA REPORTADO ANTES.,31/12/2005 12:00:00 a.m.,21/02/2013 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,22.2728,-103.171,127
JCSSA002562,SSA,SECRETARIA DE SALUD,1,HUEJUQUILLA EL ALTO,HO,UNIDAD DE HOSPITALIZACION,N,HOSPITAL INTEGRAL (COMUNITARIO),NES,NO ESPECIFICADO,14,JALISCO,42,HUEJUQUILLA EL ALTO,1,COLOTLAN,JCSSA002562,7,15,HOSPITAL COMUNITARIO HUEJUQUILLA EL ALTO,PROLONGACION VICTORIA,,CENTRO,,125,PROLONGACION VICTORIA 125  COL. CENTRO,46000,DR. VICTOR MANUEL PI NA FLORES,457,9837001  9837736,hpchuejuquilla@hotmail.com,01/02/1971 12:00:00 a.m.,01/11/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,CAMBIO. SE SOLICITA MODIFICACION EN EL RESPONSABLE DE LA UNIDAD Y SE COMPLEMENTA EL DATO DE COLONIA QUE NO SE HABIA REPORTADO ANTES.,31/12/2005 12:00:00 a.m.,21/02/2013 12:00:00 a.m.,2,SEGUNDO NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,22.6286,-103.898,128
JCSSA002574,SSA,SECRETARIA DE SALUD,1,HUEJUQUILLA EL ALTO,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,42,HUEJUQUILLA EL ALTO,1,COLOTLAN,JCSSA002574,0,0,MODULO HUEJUQUILLA EL ALTO,PROLONGACION VICTORIA,,CENTRO,,125,PROLONGACION VICTORIA 125  COL. CENTRO,46000,DRA. DALILA ZU NIGA ALVAREZ,498,9837001,huejuquilla_salud_jal@hotmail.com,,01/10/1973 12:00:00 a.m.,FORD,2003,500,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,CAMBIO. SE SOLICITA MODIFICACION EN EL RESPONSABLE DE LA UNIDAD Y SE COMPLEMENTA EL DATO DE COLONIA QUE NO SE HABIA REPORTADO ANTES.,31/12/2005 12:00:00 a.m.,21/02/2013 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,22.6265,-103.898,129
JCSSA002586,SSA,SECRETARIA DE SALUD,3,ARROYOS DEL AGUA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,42,HUEJUQUILLA EL ALTO,1,COLOTLAN,JCSSA002586,1,2,CENTRO DE SALUD ARROYOS DEL AGUA,JUNTO A LA ESCUELA,,,,,JUNTO A LA ESCUELA,46030,ENF. AMALIA ESCALANTE MU NOZ,499,9920370,colotlan@salud.gob.mx,01/06/1972 12:00:00 a.m.,01/10/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,22.6556,-103.961,130
JCSSA002591,SSA,SECRETARIA DE SALUD,29,ORTEGA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,42,HUEJUQUILLA EL ALTO,1,COLOTLAN,JCSSA002591,0,0,LOS ORTEGA,JUNTO A LA ESCUELA,,,,,JUNTO A LA ESCUELA,41000,ENF. MA DEL CARMEN ALVAREZ B.,999,9999999,colotlan@salud.gob.mx,,01/03/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,B,BAJA,B,BAJA,2,FUERA DE OPERACION (TOTAL O PARCIAL),BAJA DE LA UNIDAD POR BAJA PRODUCTIVIDAD  UNA CONSULTA POR DIA  PAGO DE ALTOS COSTOS PARA MANTENIMIENTO  LA UNIDAD NO OPERA DESDE DICIEMBRE DEL 2009  LA LOCALIDAD LA ATIENDERA MODULO HUEJUQUILLA  LA ENFERMERA SERA REUBICADA Y LA UNIDAD SE ENCUENTRA DENTR,31/12/2005 12:00:00 a.m.,25/04/2011 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,1,RURAL,NES,NO ESPECIFICADO,22.7097,-103.928,131
JCSSA002603,SSA,SECRETARIA DE SALUD,41,SAN JOSE DE MADERAS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,42,HUEJUQUILLA EL ALTO,1,COLOTLAN,JCSSA002603,1,2,CENTRO DE SALUD SAN JOSE DE MADERAS,JUNTO AL PANTEON,,,,,JUNTO AL PANTEON,46000,ENF. MA GUADALUPE ORTIZ LAMAS,331,4073722,colotlan@salud.gob.mx,01/01/1972 12:00:00 a.m.,01/10/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,22.6869,-103.834,132
JCSSA002615,SSA,SECRETARIA DE SALUD,43,SAN NICOLAS DE ACU NA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,42,HUEJUQUILLA EL ALTO,1,COLOTLAN,JCSSA002615,1,2,CENTRO DE SALUD SAN NICOLAS DE ACU NA,FRENTE CAMINO A TENZOMPA,,,,,FRENTE CAMINO A TENZOMPA,46000,ENF. ELICEIDA MIRANDA RAMOS,499,9920370,colotlan@salud.gob.mx,01/03/1972 12:00:00 a.m.,01/10/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,22.5339,-103.893,133
JCSSA002620,SSA,SECRETARIA DE SALUD,47,TENZOMPA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,42,HUEJUQUILLA EL ALTO,1,COLOTLAN,JCSSA002620,2,2,CENTRO DE SALUD TENZOMPA,JUNTO A LA COMISARIA,,CENTRO,,,JUNTO A LA COMISARIA  COL. CENTRO,46030,MPSS. RENE FLORES VILLAREAL,200,1248191,colotlan@salud.gob.mx,01/02/1972 12:00:00 a.m.,01/04/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,CAMBIO. SE SOLICITA MODIFICACION EN EL RESPONSABLE DE LA UNIDAD Y SE COMPLEMENTA EL DATO DE COLONIA QUE NO SE HABIA REPORTADO ANTES.,31/12/2005 12:00:00 a.m.,21/02/2013 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,22.3727,-103.928,134
JCSSA003670,SSA,SECRETARIA DE SALUD,1,MEZQUITIC,EA,ESTABLECIMIENTO DE APOYO,ALM,ALMACENES,NES,NO ESPECIFICADO,14,JALISCO,61,MEZQUITIC,1,COLOTLAN,JCSSA003670,0,0,ALMACEN MEZQUITIC,VICTORIA,,CENTRO,,2,VICTORIA NO. 2  COL. CENTRO,46040,DR. LUIS ALBERTO BLANDON PRADO,457,9810250,colotlan@salud.gob.mx,01/01/1971 12:00:00 a.m.,01/07/2012 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,LA ANTERIOR UNIDAD QUE ERA DE CE TENIA DECLARADO EL INICIO DE OPERACION EL 01/01/1972. CAMBIO DE TIPO Y TIPOLOGIA  DE CE A EA Y DE A A ALM. EL INMUEBLE ERA UTILIZADO POR EL CENTRO DE SALUD  EL CUAL FUE SUSTITUIDO POR NUEVA UNIDAD CON LA CLUES JCSSA013791,31/12/2005 12:00:00 a.m.,02/08/2012 12:00:00 a.m.,0,NO APLICA,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,22.392,-103.73,135
JCSSA003682,SSA,SECRETARIA DE SALUD,1,MEZQUITIC,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,61,MEZQUITIC,1,COLOTLAN,JCSSA003682,0,0,MODULO MEZQUITIC,VICTORIA,,,,2,VICTORIA NO. 2,46040,ENF. IRENE DORADO CENICEROS,457,9810250,mezquitic_salud_jal@hotmail.com,,01/08/1997 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,B,BAJA,B,BAJA,2,FUERA DE OPERACION (TOTAL O PARCIAL),BAJA. DEBIDO A QUE TODAS SUS LOCALIDADES C Y D PASARON A CARAVANAS TIPO 2-MEZQUITIC Y NUEVA MICROREGIONALIZACION,31/12/2005 12:00:00 a.m.,02/06/2010 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,22.392,-103.731,136
JCSSA013156,SSA,SECRETARIA DE SALUD,1,MEZQUITIC,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,61,MEZQUITIC,1,COLOTLAN,JCSSA013156,2,0,CARAVANA TIPO II MEZQUITIC,VICTORIA,,CENTRO,,2,VICTORIA 2  COL. CENTRO,46040,DR. MIGUEL ANGEL BECERRA GARCIA,457,9810250,mezquitic_salud_jal@hotmail.com,,01/02/2008 12:00:00 a.m.,FORD,2008,5000,1,UNIDADES MEDICAS MOVILES,NUEVA,UNIDAD MEDICA MOVIL NUEVA,2,CONSULTORIOS DE MEDICINA GENERAL Y ESTOMATOLOGIA,C,CAMBIO,C,CAMBIO,1,EN OPERACION,CAMBIO. SE SOLICITA MODIFICACION EN EL RESPONSABLE DE LA UNIDAD Y SE COMPLEMENTA EL DATO DE COLONIA QUE NO SE HABIA REPORTADO ANTES.,29/02/2008 12:00:00 a.m.,21/02/2013 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,21.9268,-103.445,137
JCSSA013791,SSA,SECRETARIA DE SALUD,1,MEZQUITIC,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,61,MEZQUITIC,1,COLOTLAN,JCSSA013791,3,3,CENTRO DE SALUD MEZQUITIC,REFORMA,,CENTRO,,SIN NUMERO,REFORMA SIN NUMERO  COL. CENTRO,46040,DR. LUIS ALBERTO BLANDON PRADO,457,5710250,mezquitic_salud_jal@hotmail.com,01/05/2007 12:00:00 a.m.,10/07/2012 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,CAMBIO DE ESTATUS DE 1P A 1. SE SOLICITA MODIFICACION EN EL ESTATUS DE OPERACION  POR INICIAR OPERACIONES A PARTIR DEL 10 DE JULIO DEL 2012  POR SER OBRA NUEVA QUE SUSTITUYE AL CENTRO DE SALUD CON CLUES JCSSA003670.  VALIDADO POR LA REGION SANITARIA Y EL,22/03/2012 12:00:00 a.m.,24/07/2012 12:00:00 a.m.,1,PRIMER NIVEL,NES,2,NO ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,22.3863,-103.727,138
JCSSA003694,SSA,SECRETARIA DE SALUD,11,LOS AMOLES (BAJIO DE LOS AMOLES),CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,61,MEZQUITIC,1,COLOTLAN,JCSSA003694,1,2,CENTRO DE SALUD LOS AMOLES,PASANDO EL ARROYO,,,,,PASANDO EL ARROYO,46040,DR. JUAN MARTIN GONZALEZ CASAS,499,9921540,colotlan@salud.gob.mx,01/05/1972 12:00:00 a.m.,01/10/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,22.0581,-103.932,139
JCSSA003706,SSA,SECRETARIA DE SALUD,11,LOS AMOLES (BAJIO DE LOS AMOLES),CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,61,MEZQUITIC,1,COLOTLAN,JCSSA003706,0,0,MODULO AMOLES,PASANDO EL ARROYO,,CENTRO,,,PASANDO EL ARROYO  COL. CENTRO,46040,DR. RICARDO LOPEZ ZAMBRANO,499,9921540,saludrural_colotlan_jal@hotmail.com,,01/08/1999 12:00:00 a.m.,DODGE,2009,1000,2,OPORTUNIDADES,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,CAMBIO. SE SOLICITA MODIFICACION EN EL RESPONSABLE DE LA UNIDAD Y SE COMPLEMENTA EL DATO DE COLONIA QUE NO SE HABIA REPORTADO ANTES.,31/12/2005 12:00:00 a.m.,21/02/2013 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,1,RURAL,NES,NO ESPECIFICADO,22.0581,-103.932,140
JCSSA003711,SSA,SECRETARIA DE SALUD,130,MINILLAS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,61,MEZQUITIC,1,COLOTLAN,JCSSA003711,1,4,CENTRO DE SALUD MINILLAS,JUNTO A LA ESCUELA,,CENTRO,,,JUNTO A LA ESCUELA  COL. CENTRO,46040,DR. MARCO ANTONIO DOMINGUEZ GAETA,499,9920370,colotlan@salud.gob.mx,01/05/1972 12:00:00 a.m.,01/10/1973 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,CAMBIO. SE SOLICITA MODIFICACION EN EL RESPONSABLE DE LA UNIDAD Y SE COMPLEMENTA EL DATO DE COLONIA QUE NO SE HABIA REPORTADO ANTES.,31/12/2005 12:00:00 a.m.,21/02/2013 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,22.4953,-103.636,141
JCSSA013774,SSA,SECRETARIA DE SALUD,130,MINILLAS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,61,MEZQUITIC,1,COLOTLAN,JCSSA013774,0,0,CENTRO DE SALUD MINILLAS,JUAREZ,,CENTRO,,SIN NUMERO,JUAREZ SIN NUMERO  COL. CENTRO,46040,TAPS. ESMERALDA BONILLA MADERA,999,9999999,,01/08/2011 12:00:00 a.m.,,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,A,ALTA,A,ALTA,1P,OBRA EN PROCESO O PENDIENTE DE ENTRAR EN OPERACION,ALTA. UNIDAD PENDIENTE DE OPERAR. ALTA. UNIDAD PENDIENTE DE OPERAR. SE SOLICITA ALTA POR SUSTITUCION POR OBRA NUEVA CON CAMBIO DE DOMICILIO  SUSTUYENDO A LA CLUES JCSSA003711   QUE TODAVIA NO SE VA A SOLICITAR SU BAJA  PUESTO QUE SIGUE EN OPERACIONES EN,22/03/2012 12:00:00 a.m.,22/03/2012 12:00:00 a.m.,1,PRIMER NIVEL,NES,2,NO ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,22.4953,-103.636,142
